Date,Region,demand_MU
10/4/2013,Uttar Pradesh,202
10/5/2013,Gujarat,214.2
10/5/2013,Maharashtra,334
10/5/2013,Tamil Nadu,262.6
10/5/2013,Uttar Pradesh,191.6
10/6/2013,Gujarat,214.6
10/6/2013,Maharashtra,330.1
10/6/2013,Tamil Nadu,255.3
10/6/2013,Uttar Pradesh,199.8
10/7/2013,Gujarat,220.7
10/7/2013,Maharashtra,348.7
10/7/2013,Tamil Nadu,264.9
10/7/2013,Uttar Pradesh,206.1
10/8/2013,Gujarat,212.3
10/8/2013,Maharashtra,352.5
10/8/2013,Tamil Nadu,254.4
10/8/2013,Uttar Pradesh,218.4
10/9/2013,Gujarat,201.9
10/9/2013,Maharashtra,349.7
10/9/2013,Tamil Nadu,246.2
10/9/2013,Uttar Pradesh,218.6
10/10/2013,Gujarat,202.8
10/10/2013,Maharashtra,345
10/10/2013,Tamil Nadu,245
10/10/2013,Uttar Pradesh,234.3
10/11/2013,Gujarat,207.2
10/11/2013,Maharashtra,338.3
10/11/2013,Tamil Nadu,251.6
10/11/2013,Uttar Pradesh,217.1
10/12/2013,Gujarat,205.9
10/12/2013,Maharashtra,330.8
10/12/2013,Tamil Nadu,251.8
10/12/2013,Uttar Pradesh,217.1
10/13/2013,Gujarat,192.8
10/13/2013,Maharashtra,301.1
10/13/2013,Tamil Nadu,223.9
10/13/2013,Uttar Pradesh,207.7
10/14/2013,Gujarat,209.7
10/14/2013,Maharashtra,326.4
10/14/2013,Tamil Nadu,245.8
10/14/2013,Uttar Pradesh,190.6
10/16/2013,Gujarat,222.8
10/16/2013,Maharashtra,344.4
10/16/2013,Tamil Nadu,248.9
10/16/2013,Uttar Pradesh,211.6
10/17/2013,Gujarat,228.4
10/17/2013,Maharashtra,344.7
10/17/2013,Tamil Nadu,246.8
10/17/2013,Uttar Pradesh,208.4
10/18/2013,Gujarat,231.9
10/18/2013,Maharashtra,338.8
10/18/2013,Tamil Nadu,245.5
10/18/2013,Uttar Pradesh,216.1
10/19/2013,Gujarat,234.4
10/19/2013,Maharashtra,347.5
10/19/2013,Tamil Nadu,232.4
10/19/2013,Uttar Pradesh,213.8
10/20/2013,Gujarat,229.4
10/20/2013,Maharashtra,352.3
10/20/2013,Tamil Nadu,214.3
10/20/2013,Uttar Pradesh,207.5
10/21/2013,Gujarat,238.5
10/21/2013,Maharashtra,361
10/21/2013,Tamil Nadu,218.9
10/21/2013,Uttar Pradesh,208.4
10/22/2013,Gujarat,238
10/22/2013,Maharashtra,359.7
10/22/2013,Tamil Nadu,225.4
10/22/2013,Uttar Pradesh,208.1
10/23/2013,Gujarat,233.7
10/23/2013,Maharashtra,360.7
10/23/2013,Tamil Nadu,231.1
10/23/2013,Uttar Pradesh,206.4
10/24/2013,Gujarat,239.8
10/24/2013,Maharashtra,357.3
10/24/2013,Tamil Nadu,236
10/24/2013,Uttar Pradesh,200.4
10/25/2013,Gujarat,247.4
10/25/2013,Maharashtra,349.3
10/25/2013,Tamil Nadu,241.9
10/25/2013,Uttar Pradesh,202.4
10/26/2013,Gujarat,250.8
10/26/2013,Maharashtra,347.7
10/26/2013,Tamil Nadu,236.4
10/26/2013,Uttar Pradesh,207.7
10/27/2013,Gujarat,241.8
10/27/2013,Maharashtra,341.4
10/27/2013,Tamil Nadu,236.2
10/27/2013,Uttar Pradesh,203.6
10/28/2013,Gujarat,249
10/28/2013,Maharashtra,360.7
10/28/2013,Tamil Nadu,246.3
10/28/2013,Uttar Pradesh,206.8
10/29/2013,Gujarat,250.4
10/29/2013,Maharashtra,363.2
10/29/2013,Tamil Nadu,237.6
10/29/2013,Uttar Pradesh,204.7
10/30/2013,Gujarat,247.3
10/30/2013,Maharashtra,361.6
10/30/2013,Tamil Nadu,240.3
10/30/2013,Uttar Pradesh,204.9
10/31/2013,Gujarat,245.5
10/31/2013,Maharashtra,370.9
10/31/2013,Tamil Nadu,253.3
10/31/2013,Uttar Pradesh,207.8
11/1/2013,Gujarat,239.9
11/1/2013,Maharashtra,364.5
11/1/2013,Tamil Nadu,237.4
11/1/2013,Uttar Pradesh,215.2
11/2/2013,Gujarat,225.6
11/2/2013,Maharashtra,355.9
11/2/2013,Tamil Nadu,201.6
11/2/2013,Uttar Pradesh,229.9
11/3/2013,Gujarat,194.8
11/3/2013,Maharashtra,331
11/3/2013,Tamil Nadu,193.7
11/3/2013,Uttar Pradesh,239.4
11/4/2013,Gujarat,173.6
11/4/2013,Maharashtra,324.5
11/4/2013,Tamil Nadu,205
11/4/2013,Uttar Pradesh,235.1
11/5/2013,Gujarat,183.1
11/5/2013,Maharashtra,329.9
11/5/2013,Tamil Nadu,212.2
11/5/2013,Uttar Pradesh,210.4
11/6/2013,Gujarat,196.9
11/6/2013,Maharashtra,343.1
11/6/2013,Tamil Nadu,220.1
11/6/2013,Uttar Pradesh,212.3
11/7/2013,Gujarat,207.7
11/7/2013,Maharashtra,352.2
11/7/2013,Tamil Nadu,224
11/7/2013,Uttar Pradesh,206.4
11/8/2013,Gujarat,216.1
11/8/2013,Maharashtra,352.3
11/8/2013,Tamil Nadu,228.7
11/8/2013,Uttar Pradesh,197.6
11/9/2013,Gujarat,219.5
11/9/2013,Maharashtra,350.9
11/9/2013,Tamil Nadu,229.4
11/9/2013,Uttar Pradesh,195.8
11/10/2013,Gujarat,217.3
11/10/2013,Maharashtra,339.7
11/10/2013,Tamil Nadu,230.7
11/10/2013,Uttar Pradesh,194.2
11/11/2013,Gujarat,228.5
11/11/2013,Maharashtra,362.5
11/11/2013,Tamil Nadu,225.5
11/11/2013,Uttar Pradesh,198.5
11/12/2013,Gujarat,231.9
11/12/2013,Maharashtra,366
11/12/2013,Tamil Nadu,232.3
11/12/2013,Uttar Pradesh,203.6
11/13/2013,Gujarat,233.8
11/13/2013,Maharashtra,363.3
11/13/2013,Tamil Nadu,228.1
11/13/2013,Uttar Pradesh,202.7
11/14/2013,Gujarat,236.9
11/14/2013,Maharashtra,364.5
11/14/2013,Tamil Nadu,221.6
11/14/2013,Uttar Pradesh,201.9
11/15/2013,Gujarat,239.1
11/15/2013,Maharashtra,358.4
11/15/2013,Tamil Nadu,227.6
11/15/2013,Uttar Pradesh,192.2
11/16/2013,Gujarat,237.5
11/16/2013,Maharashtra,350.8
11/16/2013,Tamil Nadu,213.9
11/16/2013,Uttar Pradesh,199.2
11/17/2013,Gujarat,226.1
11/17/2013,Maharashtra,343.1
11/17/2013,Tamil Nadu,195.3
11/17/2013,Uttar Pradesh,197.7
11/18/2013,Gujarat,238
11/18/2013,Maharashtra,351.1
11/18/2013,Tamil Nadu,201.8
11/18/2013,Uttar Pradesh,208.6
11/19/2013,Gujarat,241.9
11/19/2013,Maharashtra,364.2
11/19/2013,Tamil Nadu,200.4
11/19/2013,Uttar Pradesh,199.6
11/20/2013,Gujarat,242.1
11/20/2013,Maharashtra,366.5
11/20/2013,Tamil Nadu,204.6
11/20/2013,Uttar Pradesh,199.6
11/21/2013,Gujarat,247.1
11/21/2013,Maharashtra,363.3
11/21/2013,Tamil Nadu,200
11/21/2013,Uttar Pradesh,203.6
11/22/2013,Gujarat,248.3
11/22/2013,Maharashtra,355.4
11/22/2013,Tamil Nadu,204.9
11/22/2013,Uttar Pradesh,207.7
11/23/2013,Gujarat,250.6
11/23/2013,Maharashtra,360.2
11/23/2013,Tamil Nadu,205.3
11/23/2013,Uttar Pradesh,202.4
11/24/2013,Gujarat,244.1
11/24/2013,Maharashtra,353.5
11/24/2013,Tamil Nadu,194.9
11/24/2013,Uttar Pradesh,201.8
11/25/2013,Gujarat,248.4
11/25/2013,Maharashtra,363.1
11/25/2013,Tamil Nadu,207
11/25/2013,Uttar Pradesh,199.3
11/26/2013,Gujarat,253
11/26/2013,Maharashtra,370.4
11/26/2013,Tamil Nadu,208.7
11/26/2013,Uttar Pradesh,202.9
11/27/2013,Gujarat,257.3
11/27/2013,Maharashtra,367.2
11/27/2013,Tamil Nadu,217.2
11/27/2013,Uttar Pradesh,206.7
11/28/2013,Gujarat,253.6
11/28/2013,Maharashtra,363.6
11/28/2013,Tamil Nadu,221.4
11/28/2013,Uttar Pradesh,205.9
11/29/2013,Gujarat,251.3
11/29/2013,Maharashtra,355.7
11/29/2013,Tamil Nadu,215.8
11/29/2013,Uttar Pradesh,207.1
11/30/2013,Gujarat,251.2
11/30/2013,Maharashtra,358.6
11/30/2013,Tamil Nadu,225.7
11/30/2013,Uttar Pradesh,203.3
12/1/2013,Gujarat,243.6
12/1/2013,Maharashtra,356.7
12/1/2013,Tamil Nadu,226.9
12/1/2013,Uttar Pradesh,200.9
12/2/2013,Gujarat,252.6
12/2/2013,Maharashtra,368.9
12/2/2013,Tamil Nadu,219.8
12/2/2013,Uttar Pradesh,197.5
12/3/2013,Gujarat,250.3
12/3/2013,Maharashtra,361.9
12/3/2013,Tamil Nadu,228.8
12/3/2013,Uttar Pradesh,194
12/4/2013,Gujarat,250.4
12/4/2013,Maharashtra,361.6
12/4/2013,Tamil Nadu,228.2
12/4/2013,Uttar Pradesh,202
12/5/2013,Gujarat,250.3
12/5/2013,Maharashtra,362.7
12/5/2013,Tamil Nadu,228.2
12/5/2013,Uttar Pradesh,211.6
12/6/2013,Gujarat,250.7
12/6/2013,Maharashtra,352.5
12/6/2013,Tamil Nadu,227.3
12/6/2013,Uttar Pradesh,210.1
12/7/2013,Gujarat,248.1
12/7/2013,Maharashtra,349
12/7/2013,Tamil Nadu,226.5
12/7/2013,Uttar Pradesh,213.2
12/8/2013,Gujarat,237.3
12/8/2013,Maharashtra,339.4
12/8/2013,Tamil Nadu,229
12/8/2013,Uttar Pradesh,209.3
12/9/2013,Gujarat,243.8
12/9/2013,Maharashtra,354
12/9/2013,Tamil Nadu,223.4
12/9/2013,Uttar Pradesh,208
12/10/2013,Gujarat,243.7
12/10/2013,Maharashtra,359.5
12/10/2013,Tamil Nadu,239
12/10/2013,Uttar Pradesh,219.9
12/11/2013,Gujarat,242.3
12/11/2013,Maharashtra,356
12/11/2013,Tamil Nadu,240.8
12/11/2013,Uttar Pradesh,216.7
12/12/2013,Gujarat,243
12/12/2013,Maharashtra,356.5
12/12/2013,Tamil Nadu,230.8
12/12/2013,Uttar Pradesh,216.1
12/13/2013,Gujarat,242.8
12/13/2013,Maharashtra,348.7
12/13/2013,Tamil Nadu,223.2
12/13/2013,Uttar Pradesh,218.4
12/14/2013,Gujarat,242.6
12/14/2013,Maharashtra,350.3
12/14/2013,Tamil Nadu,227.4
12/14/2013,Uttar Pradesh,221.8
12/15/2013,Gujarat,234
12/15/2013,Maharashtra,345.6
12/15/2013,Tamil Nadu,220.3
12/15/2013,Uttar Pradesh,216.8
12/16/2013,Gujarat,241.6
12/16/2013,Maharashtra,359.2
12/16/2013,Tamil Nadu,223.8
12/16/2013,Uttar Pradesh,213
12/17/2013,Gujarat,240.5
12/17/2013,Maharashtra,357.9
12/17/2013,Tamil Nadu,236.1
12/17/2013,Uttar Pradesh,219.6
12/18/2013,Gujarat,240.3
12/18/2013,Maharashtra,356.6
12/18/2013,Tamil Nadu,240.8
12/18/2013,Uttar Pradesh,220.5
12/19/2013,Gujarat,241
12/19/2013,Maharashtra,354.7
12/19/2013,Tamil Nadu,237.6
12/19/2013,Uttar Pradesh,217.3
12/20/2013,Gujarat,241.2
12/20/2013,Maharashtra,353.2
12/20/2013,Tamil Nadu,246.8
12/20/2013,Uttar Pradesh,210.3
12/21/2013,Gujarat,238.9
12/21/2013,Maharashtra,306.6
12/21/2013,Tamil Nadu,248.9
12/21/2013,Uttar Pradesh,206.7
12/22/2013,Gujarat,231.4
12/22/2013,Maharashtra,347.4
12/22/2013,Tamil Nadu,240.6
12/22/2013,Uttar Pradesh,209.1
12/23/2013,Gujarat,237.6
12/23/2013,Maharashtra,355.9
12/23/2013,Tamil Nadu,244.5
12/23/2013,Uttar Pradesh,203.1
12/24/2013,Gujarat,242.2
12/24/2013,Maharashtra,361
12/24/2013,Tamil Nadu,247.1
12/24/2013,Uttar Pradesh,211.3
12/25/2013,Gujarat,238.8
12/25/2013,Maharashtra,355.6
12/25/2013,Tamil Nadu,235.7
12/25/2013,Uttar Pradesh,210.3
12/26/2013,Gujarat,241.8
12/26/2013,Maharashtra,365.9
12/26/2013,Tamil Nadu,237
12/26/2013,Uttar Pradesh,208.1
12/27/2013,Gujarat,241.2
12/27/2013,Maharashtra,363.6
12/27/2013,Tamil Nadu,236.8
12/27/2013,Uttar Pradesh,217.7
12/28/2013,Gujarat,238.2
12/28/2013,Maharashtra,359.6
12/28/2013,Tamil Nadu,245.5
12/28/2013,Uttar Pradesh,218.5
12/29/2013,Gujarat,231.5
12/29/2013,Maharashtra,349.6
12/29/2013,Tamil Nadu,240.2
12/29/2013,Uttar Pradesh,210.8
12/30/2013,Gujarat,241.2
12/30/2013,Maharashtra,360.7
12/30/2013,Tamil Nadu,248.4
12/30/2013,Uttar Pradesh,216.8
12/31/2013,Gujarat,238.2
12/31/2013,Maharashtra,360
12/31/2013,Tamil Nadu,252.7
12/31/2013,Uttar Pradesh,195.4
12/31/2013,Gujarat,238.2
12/31/2013,Maharashtra,360
12/31/2013,Tamil Nadu,252.7
12/31/2013,Uttar Pradesh,195.4
1/8/2014,Gujarat,242.6
1/8/2014,Maharashtra,365
1/8/2014,Tamil Nadu,256.6
1/8/2014,Uttar Pradesh,238.7
1/9/2014,Gujarat,244.3
1/9/2014,Maharashtra,366.3
1/9/2014,Tamil Nadu,254.6
1/9/2014,Uttar Pradesh,229.1
1/10/2014,Gujarat,244.8
1/10/2014,Maharashtra,359.5
1/10/2014,Tamil Nadu,255.3
1/10/2014,Uttar Pradesh,224.5
1/11/2014,Gujarat,240.7
1/11/2014,Maharashtra,355.6
1/11/2014,Tamil Nadu,256.3
1/11/2014,Uttar Pradesh,222.9
1/12/2014,Gujarat,235.9
1/12/2014,Maharashtra,352.2
1/12/2014,Tamil Nadu,248.8
1/12/2014,Uttar Pradesh,222.6
1/13/2014,Gujarat,238.4
1/13/2014,Maharashtra,362.6
1/13/2014,Tamil Nadu,253.6
1/13/2014,Uttar Pradesh,226.1
1/14/2014,Gujarat,192.2
1/14/2014,Maharashtra,367.3
1/14/2014,Tamil Nadu,224
1/14/2014,Uttar Pradesh,235.5
1/15/2014,Gujarat,207.9
1/15/2014,Maharashtra,364.5
1/15/2014,Tamil Nadu,202.1
1/15/2014,Uttar Pradesh,236.4
1/16/2014,Gujarat,231.3
1/16/2014,Maharashtra,360.2
1/16/2014,Tamil Nadu,217
1/16/2014,Uttar Pradesh,241.9
1/17/2014,Gujarat,240.8
1/17/2014,Maharashtra,355.6
1/17/2014,Tamil Nadu,237.5
1/17/2014,Uttar Pradesh,229.9
1/18/2014,Gujarat,241.7
1/18/2014,Maharashtra,353.1
1/18/2014,Tamil Nadu,246.3
1/18/2014,Uttar Pradesh,175.5
1/19/2014,Gujarat,235.2
1/19/2014,Maharashtra,349.3
1/19/2014,Tamil Nadu,240.1
1/19/2014,Uttar Pradesh,213.3
1/20/2014,Gujarat,243.4
1/20/2014,Maharashtra,363.4
1/20/2014,Tamil Nadu,243.3
1/20/2014,Uttar Pradesh,216.3
1/21/2014,Gujarat,224.6
1/21/2014,Maharashtra,371.4
1/21/2014,Tamil Nadu,245.8
1/21/2014,Uttar Pradesh,205.9
1/22/2014,Gujarat,224.7
1/22/2014,Maharashtra,368.6
1/22/2014,Tamil Nadu,252.2
1/22/2014,Uttar Pradesh,226.5
1/23/2014,Gujarat,232.2
1/23/2014,Maharashtra,371.5
1/23/2014,Tamil Nadu,251.2
1/23/2014,Uttar Pradesh,212.2
1/24/2014,Gujarat,235.7
1/24/2014,Maharashtra,356.5
1/24/2014,Tamil Nadu,258.1
1/24/2014,Uttar Pradesh,216.5
1/25/2014,Gujarat,235.1
1/25/2014,Maharashtra,358.3
1/25/2014,Tamil Nadu,253.5
1/25/2014,Uttar Pradesh,215
1/26/2014,Gujarat,222.7
1/26/2014,Maharashtra,331.1
1/26/2014,Tamil Nadu,234.1
1/26/2014,Uttar Pradesh,219.8
1/27/2014,Gujarat,233.5
1/27/2014,Maharashtra,355.2
1/27/2014,Tamil Nadu,244.4
1/27/2014,Uttar Pradesh,218
1/28/2014,Gujarat,240.8
1/28/2014,Maharashtra,365.3
1/28/2014,Tamil Nadu,252.9
1/28/2014,Uttar Pradesh,219.6
1/29/2014,Gujarat,239.7
1/29/2014,Maharashtra,370.2
1/29/2014,Tamil Nadu,252.4
1/29/2014,Uttar Pradesh,226.1
1/30/2014,Gujarat,244.6
1/30/2014,Maharashtra,371
1/30/2014,Tamil Nadu,251.5
1/30/2014,Uttar Pradesh,227.2
1/31/2014,Gujarat,246
1/31/2014,Maharashtra,365.1
1/31/2014,Tamil Nadu,253.9
1/31/2014,Uttar Pradesh,228.3
2/1/2014,Gujarat,243.7
2/1/2014,Maharashtra,364.8
2/1/2014,Tamil Nadu,258.1
2/1/2014,Uttar Pradesh,223.1
2/2/2014,Gujarat,236.1
2/2/2014,Maharashtra,355.6
2/2/2014,Tamil Nadu,250
2/2/2014,Uttar Pradesh,213.2
2/3/2014,Gujarat,242.9
2/3/2014,Maharashtra,368.6
2/3/2014,Tamil Nadu,250
2/3/2014,Uttar Pradesh,219.3
2/4/2014,Gujarat,242.7
2/4/2014,Maharashtra,377.8
2/4/2014,Tamil Nadu,251.7
2/4/2014,Uttar Pradesh,224.2
2/5/2014,Gujarat,244.2
2/5/2014,Maharashtra,382.6
2/5/2014,Tamil Nadu,247.7
2/5/2014,Uttar Pradesh,221.3
2/6/2014,Gujarat,246.7
2/6/2014,Maharashtra,387.6
2/6/2014,Tamil Nadu,251.9
2/6/2014,Uttar Pradesh,224.2
2/7/2014,Gujarat,249.3
2/7/2014,Maharashtra,379.8
2/7/2014,Tamil Nadu,253.7
2/7/2014,Uttar Pradesh,217
2/8/2014,Gujarat,245.7
2/8/2014,Maharashtra,380.3
2/8/2014,Tamil Nadu,260.8
2/8/2014,Uttar Pradesh,218.4
2/9/2014,Gujarat,232.4
2/9/2014,Maharashtra,366.6
2/9/2014,Tamil Nadu,245
2/9/2014,Uttar Pradesh,215.7
2/10/2014,Gujarat,237.3
2/10/2014,Maharashtra,375.2
2/10/2014,Tamil Nadu,251.2
2/10/2014,Uttar Pradesh,223.2
2/11/2014,Gujarat,238.8
2/11/2014,Maharashtra,377.9
2/11/2014,Tamil Nadu,255.1
2/11/2014,Uttar Pradesh,225.9
2/12/2014,Gujarat,238.2
2/12/2014,Maharashtra,379.2
2/12/2014,Tamil Nadu,258.4
2/12/2014,Uttar Pradesh,235.4
2/13/2014,Gujarat,240.4
2/13/2014,Maharashtra,372.1
2/13/2014,Tamil Nadu,263
2/13/2014,Uttar Pradesh,233.9
2/14/2014,Gujarat,240.6
2/14/2014,Maharashtra,366.7
2/14/2014,Tamil Nadu,261.7
2/14/2014,Uttar Pradesh,204.2
2/15/2014,Gujarat,238.6
2/15/2014,Maharashtra,361.5
2/15/2014,Tamil Nadu,258.2
2/15/2014,Uttar Pradesh,218.3
2/16/2014,Gujarat,227.6
2/16/2014,Maharashtra,352.1
2/16/2014,Tamil Nadu,248.1
2/16/2014,Uttar Pradesh,223.4
2/17/2014,Gujarat,233.3
2/17/2014,Maharashtra,363.7
2/17/2014,Tamil Nadu,254.1
2/17/2014,Uttar Pradesh,223.7
2/18/2014,Gujarat,233.4
2/18/2014,Maharashtra,368.9
2/18/2014,Tamil Nadu,252
2/18/2014,Uttar Pradesh,222.9
2/19/2014,Gujarat,238.8
2/19/2014,Maharashtra,371.2
2/19/2014,Tamil Nadu,249.1
2/19/2014,Uttar Pradesh,223.7
2/20/2014,Gujarat,243.1
2/20/2014,Maharashtra,377.5
2/20/2014,Tamil Nadu,253.8
2/20/2014,Uttar Pradesh,226
2/21/2014,Gujarat,244.7
2/21/2014,Maharashtra,379.5
2/21/2014,Tamil Nadu,259.7
2/21/2014,Uttar Pradesh,221.8
2/22/2014,Gujarat,243
2/22/2014,Maharashtra,376.2
2/22/2014,Tamil Nadu,261.1
2/22/2014,Uttar Pradesh,209.4
2/23/2014,Gujarat,233.8
2/23/2014,Maharashtra,365.8
2/23/2014,Tamil Nadu,249.8
2/23/2014,Uttar Pradesh,206.5
2/24/2014,Gujarat,238
2/24/2014,Maharashtra,368.6
2/24/2014,Tamil Nadu,257.2
2/24/2014,Uttar Pradesh,216.7
2/25/2014,Gujarat,240.6
2/25/2014,Maharashtra,366.7
2/25/2014,Tamil Nadu,251.2
2/25/2014,Uttar Pradesh,221.6
2/26/2014,Gujarat,240.4
2/26/2014,Maharashtra,369.3
2/26/2014,Tamil Nadu,252.6
2/26/2014,Uttar Pradesh,227.8
2/27/2014,Gujarat,235.5
2/27/2014,Maharashtra,351
2/27/2014,Tamil Nadu,254
2/27/2014,Uttar Pradesh,215.9
2/28/2014,Gujarat,238.9
2/28/2014,Maharashtra,334.1
2/28/2014,Tamil Nadu,257
2/28/2014,Uttar Pradesh,201.7
3/1/2014,Gujarat,239.2
3/1/2014,Maharashtra,332.3
3/1/2014,Tamil Nadu,252.3
3/1/2014,Uttar Pradesh,197.3
3/2/2014,Gujarat,230
3/2/2014,Maharashtra,324.7
3/2/2014,Tamil Nadu,249.8
3/2/2014,Uttar Pradesh,207.3
3/3/2014,Gujarat,238.4
3/3/2014,Maharashtra,343
3/3/2014,Tamil Nadu,250.5
3/3/2014,Uttar Pradesh,214.2
3/4/2014,Gujarat,240.5
3/4/2014,Maharashtra,327.9
3/4/2014,Tamil Nadu,253.8
3/4/2014,Uttar Pradesh,217.5
3/5/2014,Gujarat,243.1
3/5/2014,Maharashtra,340.8
3/5/2014,Tamil Nadu,267.4
3/5/2014,Uttar Pradesh,211.5
3/6/2014,Gujarat,248.2
3/6/2014,Maharashtra,335.4
3/6/2014,Tamil Nadu,264.5
3/6/2014,Uttar Pradesh,213.3
3/7/2014,Gujarat,250
3/7/2014,Maharashtra,336.7
3/7/2014,Tamil Nadu,261.7
3/7/2014,Uttar Pradesh,209.9
3/8/2014,Gujarat,250.5
3/8/2014,Maharashtra,336.7
3/8/2014,Tamil Nadu,266.6
3/8/2014,Uttar Pradesh,207.1
3/9/2014,Gujarat,242.6
3/9/2014,Maharashtra,311.4
3/9/2014,Tamil Nadu,257.8
3/9/2014,Uttar Pradesh,216.5
3/10/2014,Gujarat,254
3/10/2014,Maharashtra,325.3
3/10/2014,Tamil Nadu,265.2
3/10/2014,Uttar Pradesh,208.5
3/11/2014,Gujarat,254.9
3/11/2014,Maharashtra,338.9
3/11/2014,Tamil Nadu,267.3
3/11/2014,Uttar Pradesh,206.8
3/12/2014,Gujarat,252.9
3/12/2014,Maharashtra,348.2
3/12/2014,Tamil Nadu,262
3/12/2014,Uttar Pradesh,203.1
3/13/2014,Gujarat,260.4
3/13/2014,Maharashtra,342.6
3/13/2014,Tamil Nadu,266.9
3/13/2014,Uttar Pradesh,225.1
3/14/2014,Gujarat,262.6
3/14/2014,Maharashtra,343.9
3/14/2014,Tamil Nadu,266.7
3/14/2014,Uttar Pradesh,225.7
3/15/2014,Gujarat,265
3/15/2014,Maharashtra,358
3/15/2014,Tamil Nadu,264.3
3/15/2014,Uttar Pradesh,227.9
3/16/2014,Gujarat,244.9
3/16/2014,Maharashtra,352.8
3/16/2014,Tamil Nadu,259.5
3/16/2014,Uttar Pradesh,235.7
3/17/2014,Gujarat,205
3/17/2014,Maharashtra,335.3
3/17/2014,Tamil Nadu,262.9
3/17/2014,Uttar Pradesh,247.8
3/18/2014,Gujarat,233.5
3/18/2014,Maharashtra,368.3
3/18/2014,Tamil Nadu,262.3
3/18/2014,Uttar Pradesh,222.9
3/19/2014,Gujarat,254
3/19/2014,Maharashtra,387.3
3/19/2014,Tamil Nadu,268.3
3/19/2014,Uttar Pradesh,229.3
3/20/2014,Gujarat,259.7
3/20/2014,Maharashtra,391.5
3/20/2014,Tamil Nadu,256.5
3/20/2014,Uttar Pradesh,232.1
3/21/2014,Gujarat,258.1
3/21/2014,Maharashtra,380.5
3/21/2014,Tamil Nadu,250.8
3/21/2014,Uttar Pradesh,233.2
3/22/2014,Gujarat,259.5
3/22/2014,Maharashtra,378
3/22/2014,Tamil Nadu,262.2
3/22/2014,Uttar Pradesh,236.8
3/23/2014,Gujarat,254.2
3/23/2014,Maharashtra,376.7
3/23/2014,Tamil Nadu,273.6
3/23/2014,Uttar Pradesh,236.9
3/24/2014,Gujarat,254.2
3/24/2014,Maharashtra,376.7
3/24/2014,Tamil Nadu,273.7
3/24/2014,Uttar Pradesh,224
3/25/2014,Gujarat,264.7
3/25/2014,Maharashtra,398.7
3/25/2014,Tamil Nadu,283.6
3/25/2014,Uttar Pradesh,227.2
3/26/2014,Gujarat,262.2
3/26/2014,Maharashtra,404.6
3/26/2014,Tamil Nadu,285.2
3/26/2014,Uttar Pradesh,240.6
3/27/2014,Gujarat,265
3/27/2014,Maharashtra,406.5
3/27/2014,Tamil Nadu,273.2
3/27/2014,Uttar Pradesh,242.2
3/28/2014,Gujarat,267.2
3/28/2014,Maharashtra,402.6
3/28/2014,Tamil Nadu,267.1
3/28/2014,Uttar Pradesh,234.6
3/29/2014,Gujarat,265.5
3/29/2014,Maharashtra,406.3
3/29/2014,Tamil Nadu,267
3/29/2014,Uttar Pradesh,227.2
3/30/2014,Gujarat,255.9
3/30/2014,Maharashtra,396.3
3/30/2014,Tamil Nadu,262.4
3/30/2014,Uttar Pradesh,222.6
3/31/2014,Gujarat,263.2
3/31/2014,Maharashtra,394.6
3/31/2014,Tamil Nadu,271.6
3/31/2014,Uttar Pradesh,236.1
4/1/2014,Gujarat,261.9
4/1/2014,Maharashtra,398.3
4/1/2014,Tamil Nadu,276.9
4/1/2014,Uttar Pradesh,238.9
4/2/2014,Gujarat,260.5
4/2/2014,Maharashtra,404.7
4/2/2014,Tamil Nadu,276
4/2/2014,Uttar Pradesh,243.9
4/3/2014,Gujarat,270.4
4/3/2014,Maharashtra,407.8
4/3/2014,Tamil Nadu,268.2
4/3/2014,Uttar Pradesh,233.4
4/4/2014,Gujarat,271.1
4/4/2014,Maharashtra,406.9
4/4/2014,Tamil Nadu,266.3
4/4/2014,Uttar Pradesh,250
4/5/2014,Gujarat,273.4
4/5/2014,Maharashtra,413.4
4/5/2014,Tamil Nadu,256.1
4/5/2014,Uttar Pradesh,246.2
4/5/2014,Gujarat,273.4
4/5/2014,Maharashtra,413.4
4/5/2014,Tamil Nadu,256.1
4/5/2014,Uttar Pradesh,246.2
4/6/2014,Gujarat,262.4
4/6/2014,Maharashtra,403.4
4/6/2014,Tamil Nadu,256
4/6/2014,Uttar Pradesh,248.4
4/7/2014,Gujarat,272.5
4/7/2014,Maharashtra,415.3
4/7/2014,Tamil Nadu,269.7
4/7/2014,Uttar Pradesh,247.8
4/8/2014,Gujarat,273
4/8/2014,Maharashtra,414.1
4/8/2014,Tamil Nadu,274.2
4/8/2014,Uttar Pradesh,250
4/8/2014,Gujarat,273
4/8/2014,Maharashtra,414.1
4/8/2014,Tamil Nadu,274.2
4/8/2014,Uttar Pradesh,250
4/9/2014,Gujarat,274.2
4/9/2014,Maharashtra,411.2
4/9/2014,Tamil Nadu,285.2
4/9/2014,Uttar Pradesh,244.3
4/10/2014,Gujarat,276.5
4/10/2014,Maharashtra,411.4
4/10/2014,Tamil Nadu,263.9
4/10/2014,Uttar Pradesh,249.8
4/11/2014,Gujarat,277.5
4/11/2014,Maharashtra,400.5
4/11/2014,Tamil Nadu,279.4
4/11/2014,Uttar Pradesh,243.3
4/11/2014,Gujarat,277.5
4/11/2014,Maharashtra,400.5
4/11/2014,Tamil Nadu,279.4
4/11/2014,Uttar Pradesh,243.3
4/12/2014,Gujarat,277.3
4/12/2014,Maharashtra,398.6
